stationID,latitude,longitude,facilityCarWashing,facilityRepair,facilityStore,facilityToilet,hasPremium,categoryStation,categoryRoad,roadToNorth,seqStation,typeOilSupply,noOiler,timeOpening,timeClosing,name,description,tel,fax,address,serviceAdded,poll,gas,diesel,lpg,premium,datetime
203,1928644,1037584,1,0,0,0,0,2,142,1,150,0,0,360,1440,대경,문막톨게이트에서원주방향으로12km지점농수산물도매시장앞에위치,033-746-1269,,강원도 원주시 단계동 596-10,7만원이상주유시무료세차서비스,3,1338,1138,0,0,2020-07-07 00:00:00
205,1927781,1037950,1,0,0,0,0,0,0,0,0,0,7,360,1380,윤활,단계택지문막신사거리원주웨딩타운옆훼미리부페맞은편에위치,033-746-5151,,강원도 원주시 단계동 411-5,자동세차,3,-1,-1,-1,-1,0
206,1929082,1037048,0,0,0,0,0,2,142,1,480,0,6,360,1440,만종,,033-742-5152,,강원도 원주시 단계동 758-2,화물차우대주유소,4,1349,1169,0,0,2020-07-07 00:00:00
208,1924248,1041694,1,0,0,0,0,2,105,1,640,0,0,360,1440,단구,5번국도제천에서원주방향우측원주초입한국통신맞은편원주크레인뒤편에위치,033-761-3085,,강원도 원주시 단구동 9,자동세차,2,-1,-1,-1,-1,0
212,1926420,1039847,1,0,0,0,0,2,0,1,460,1,0,360,1440,남원,환경청사거리대우자동차맞은편에위치,033-761-5771,,강원도 원주시 명륜동 290-1,블루큐무료세차서비스,3,-1,-1,-1,-1,0
213,1926273,1037961,1,0,0,0,1,2,119,1,50,1,5,360,1440,제일,,033-731-4215,,강원도 원주시 무실동 282-1,자동세차,1,1388,1198,0,0,2020-07-07 00:00:00
214,1926644,1038126,1,1,0,0,0,2,119,1,40,0,0,360,1440,무실,남원주톨게이트에서나와서원주방향으로1km정도원주교도소옆에위치우측,033-743-5104,,강원도 원주시 무실동 370,자동세차,4,1389,1194,0,0,2020-07-01 00:00:00
215,1924425,1029243,1,1,1,0,1,0,0,1,4,1,6,360,1440,지에스이앤알직영 문막IC,42번국도문막IC에서원주방향700미터우측에위치,033-733-2200,,강원도 원주시 문막읍 건등리 320-2,,2,1355,1165,0,0,2020-07-04 00:00:00
216,1926821,1031257,0,0,0,0,0,0,0,0,0,0,0,360,1440,만낭포금강개발직영,,033-732-5545,,강원도 원주시 문막읍 동화리 71-3,,1,1370,1180,0,0,2020-07-07 00:00:00
217,1925132,1030286,1,0,0,0,0,2,142,1,190,0,0,360,1440,미림,문막인터체인지에서원주방향으로1점5킬로미터지점,033-735-4000,,강원도 원주시 문막읍 동화리 523,net,1,1312,1121,0,0,2020-07-07 00:00:00
219,1925528,1030623,0,0,0,0,0,2,142,1,180,0,0,360,1440,섬강,원주에서 문막방향으로 8km 지점 새고개에 위치,033-734-3933,,강원도 원주시 문막읍 동화리 505,블루큐무료세차서비스,3,1348,1148,0,0,2020-07-07 00:00:00
221,1922101,1026100,1,0,1,0,0,2,142,1,193,0,0,360,1440,반계,42번국도 문막에서 여주방향으로 현대자동차 출고사무소 지나 200m 지점에 위치,033-731-5551,,강원도 원주시 문막읍 반계리 1263-1,net,1,1389,1189,0,0,2020-07-07 00:00:00
223,1922058,1028123,0,0,0,0,0,1,8,1,30,0,6,0,1440,문막(인천방향),영동고속도로 서울방향으로 문막상행선 휴게소 내에 위치,033-734-0767,,강원도 원주시 문막읍 포진리 938-1,,5,1299,1098,0,0,2020-07-07 00:00:00
224,1927129,1041603,1,1,0,0,0,0,0,0,0,0,0,360,1440,국향,치악교에서 치악산 국향사방향으로 500미터 좌측 동신아파트앞에 위치,033-745-5114,,강원도 원주시 봉산동 862,손세차,2,1445,1215,0,0,2020-07-07 00:00:00
225,1928170,1040319,0,0,0,0,0,0,0,0,0,0,5,360,1380,학봉정,원주 경찰서에서 태장동 방향으로 철다리 근처 30m 정도에 위치,033-743-2811,,강원도 원주시 봉산동 1033-4,,4,1357,1168,0,0,2020-07-06 00:00:00
226,1912470,1022206,0,0,0,0,0,0,0,0,0,0,4,360,1440,문막농업협동조합부론지소,법천입구,033-731-5628,,강원도 원주시 부론면 법천리 1451-1,,18,1366,1169,0,0,2020-07-06 00:00:00
229,1933634,1043427,0,0,0,0,0,2,142,1,525,0,0,360,1440,수암,원주에서 42번국도 구룡산방향으로 소초면 1km 전에 위치,033-732-7221,,강원도 원주시 소초면 수암리 728,,3,1387,1187,0,0,2020-07-07 00:00:00
230,1937702,1042334,0,0,0,0,0,2,105,1,720,0,0,360,1440,보라매,원주에서 횡성 방향으로 공군부대 정문 건너편 대우 하지장 옆에 위치,033-747-4300,,강원도 원주시 소초면 의관리 53,,2,1389,1179,0,0,2020-07-07 00:00:00
231,1935197,1040912,1,0,0,0,0,2,105,1,700,1,5,360,1440,소마,원주톨게이트횡성방향으로300m담배인삼공사지나100m지점에위치,033-745-5155,,강원도 원주시 소초면 장양리 189-3,자동세차,1,-1,-1,-1,-1,0
233,1931819,1042191,0,0,1,0,0,2,142,1,520,0,4,360,1440,흥양,원주시내에서구룡사방향10분거리36사단부대앞,033-731-8822,,강원도 원주시 소초면 흥양리 1669-3,,4,1349,1148,0,0,2020-07-07 00:00:00
234,1917854,1060224,0,0,0,0,0,0,0,0,0,0,5,360,1440,치악산,88번 지방도 신림면에서 주천방향 10킬로미터 좌측에 위치,033-764-5808,,강원도 원주시 신림면 황둔리 689-3,,2,1315,1125,0,0,2020-07-07 00:00:00
236,1915586,1052062,0,0,0,0,0,0,0,0,0,0,4,360,1440,국가대표,,033-763-1353,,강원도 원주시 신림면 신림리 116-42,,3,1324,1110,0,0,2020-07-07 00:00:00
239,1914563,1051635,0,0,0,0,0,2,105,1,230,0,0,360,1440,신림,중앙고속도로 신림톨게이트 5번국도 제천방향으로 150m 지점에 위치,033-763-5052,,강원도 원주시 신림면 신림리 690-13,,1,1370,1150,0,0,2020-07-07 00:00:00
240,1930037,1038974,1,1,0,0,1,2,119,1,30,0,0,360,1440,삼한,군지사앞,033-743-5149,,강원도 원주시 우산동 85-23,net/자동세차,1,1389,1219,0,1445,2020-07-07 00:00:00
241,1930525,1039225,0,0,0,0,0,2,105,1,650,0,5,360,1440,한국,시외버스터미널에서 횡성방향으로 500m 기아자동차 건물 옆에 위치,033-746-3738,,강원도 원주시 우산동 70-5,자동세차,1,1324,1134,0,0,2020-07-07 00:00:00
242,1929672,1038617,0,0,0,0,0,0,0,0,0,0,4,360,1440,우산,우산초등학교근처,033-731-2930,,강원도 원주시 우산동 291-16,net,1,1358,1168,0,0,2020-07-07 00:00:00
243,1930550,1039153,0,1,0,0,0,2,105,1,150,1,0,360,1440,GS셀프그린,고속터미널에서횡성방향800미터좌측에위치,033-748-1717,,강원도 원주시 우산동 69-6,자동세차,2,1320,1130,0,0,2020-07-01 00:00:00
245,1928019,1039339,0,0,0,0,0,0,0,0,0,0,5,360,1440,일산,원주시시청옆에위치,033-743-5189,,강원도 원주시 일산동 186-19,,4,1385,1185,0,0,2020-07-06 00:00:00
247,1926601,1033087,0,0,0,0,0,2,142,1,450,0,0,360,1440,세기,42번국도 원주시내에서 문막시내쪽으로 7km 지점에 위치,033-731-6994,,강원도 원주시 지정면 보통리 242-24,net,1,1358,1168,0,0,2020-07-06 00:00:00
248,1928722,1040473,0,0,0,0,0,2,142,1,500,1,0,360,1440,참좋은,태장1동 삼거리에서 소초면 올라가는 길에 위치,033-748-1050,,강원도 원주시 태장1동 730-16,,1,1335,1135,0,0,2020-07-07 00:00:00
251,1932204,1039713,0,1,0,0,0,2,105,1,670,0,0,360,1380,행복한,원주인터체인지에서 원주시내방향으로 200m 지점 좌측에 위치,070-4319-4489,,강원도 원주시 태장동 1350-12,블루큐무료세차서비스/5만원이상무료,3,1324,1134,0,0,2020-07-07 00:00:00
252,1929701,1040958,1,0,0,0,0,2,142,1,510,0,6,360,1440,동명,원주태장동화장터밑에위치,033-743-4288,,강원도 원주시 태장동 155,자동세차,5,1325,1125,0,0,2020-07-07 00:00:00
253,1932127,1039704,1,0,0,0,0,2,105,1,660,0,5,360,1440,SK원주,태장2동 북원여중 입구 1군사령부 앞에 위치,033-744-5194,,강원도 원주시 태장동 1353-1,net/자동세차,1,1324,1134,0,0,2020-07-07 00:00:00
255,1934064,1040216,1,0,0,0,0,2,105,1,120,0,0,360,1440,부광,원주제조창에서 장량리버스종점방향으로 100m 지점에 위치,033-747-3960,,강원도 원주시 태장1동 1758,블루큐무료세차서비스,3,1340,1165,0,0,2020-07-07 00:00:00
256,1920530,1044318,1,0,0,0,0,2,105,1,210,1,4,360,1440,(주)소마원주남,5번국도원주에제천방향금대초등학교지나1000미터금대계곡입구못가서우측에위치,033-762-5806,,강원도 원주시 판부면 금대리 1290-2,,1,1359,1159,0,0,2020-07-07 00:00:00
258,1924575,1038966,1,0,0,0,0,2,0,1,50,1,5,360,1440,남송,궁전예식장앞,033-761-5054,,강원도 원주시 판부면 서곡리 440-4,자동세차,2,1336,1136,0,0,2020-07-07 00:00:00
259,1928272,1039807,1,0,0,0,1,2,142,1,135,0,5,360,1440,SK평원(원주흥국),원주시내 상호신용금고 앞에 위치,033-746-3131,,강원도 원주시 평원동 184-3,자동세차/net,1,1350,1160,0,0,2020-07-07 00:00:00
265,1927600,1034789,1,0,1,0,0,0,0,0,0,0,4,360,1440,요동,문막톨게이트 지나 사거리 우측 7km 42번 국도내 좌측에 위치,033-747-2233,,강원도 원주시 흥업면 사제리 200-20,화물차우대주유소/자동세차,4,1325,1125,0,0,2020-07-07 00:00:00
266,2001188,1071360,0,0,0,0,1,0,0,0,0,0,0,360,1380,내린천,인제서현리방향하답삼거리에서한계령방향으로3km지점좌측에위치,033-463-8855,,강원도 인제군 기린면 북리 351-7,,3,1375,1175,0,1736,2020-07-06 00:00:00
267,1995118,1071691,0,0,0,0,0,2,131,1,580,0,0,360,1440,기린농협,현리중심가에위치,033-462-5188,,강원도 인제군 기린면 현리 695-6,,18,1379,1179,0,0,2020-07-07 00:00:00
268,1996771,1072264,0,0,0,0,0,2,131,1,585,0,0,330,1380,진다리,현리중심가에서인제쪽으로500m지점진다리삼거리에위치,033-461-6833,,강원도 인제군 기린면 현4리 609-1,,1,1380,1180,0,0,2020-07-07 00:00:00
269,1996792,1051008,0,0,0,0,0,2,146,1,50,0,0,360,1440,신남,홍천에서 인제방향으로 40km 지점 좌측 신남리 내에 위치,033-461-6032,,강원도 인제군 남면 신남리 392-1,,3,1415,1215,0,0,2020-07-06 00:00:00
270,1997315,1051429,0,0,0,0,0,0,0,1,3,0,0,0,1440,현대그린,신남에서인제방향으로500m지점좌측에위치,033-461-5180,,강원도 인제군 남면 신남리 230-2,,3,1415,1215,0,0,2020-07-07 00:00:00
271,1993129,1049374,0,0,0,0,0,2,144,1,40,0,0,360,1440,설악프라자,홍천에서인제쪽으로남면면사무소에서1km지점에위치,033-461-6330,,강원도 인제군 남면 어론리 734-2,,1,1415,1215,0,0,2020-07-06 00:00:00
273,2022196,1073497,0,0,0,0,0,0,0,1,5,0,0,300,1260,백담,46번국도간성속초에서홍천방향미시령넘어삼거리지나5분거리우측백담사입구에위치,033-462-3713,,강원도 인제군 북면 용대1리 1733-2,,2,1425,1225,0,0,2020-07-06 00:00:00
274,2023454,1074857,0,0,0,0,0,2,146,1,350,0,0,360,1440,용대,46번국도 백담사입구 속초간성방향 1000미터 우측 에 위치,033-462-8800,,강원도 인제군 북면 용대리 366-4,,2,-1,-1,-1,-1,0
275,2021935,1072193,0,0,0,0,0,2,146,1,30,0,0,360,1440,돌바우,원통에서 미시령방향으로 10km 지점 좌측에 위치,033-462-5154,,강원도 인제군 북면 용대리 1108-1,,3,1368,1178,0,0,2020-07-07 00:00:00
276,2020740,1069438,0,0,0,0,0,2,146,1,340,0,0,360,1440,십이선녀탕,인제에서 46번국도 속초방향으로 20km 지점 12선녀탕 계곡 옆에 위치,033-462-5599,,강원도 인제군 북면 용대리 1493-1,,3,1389,1187,0,0,2020-07-06 00:00:00
278,2013565,1061506,0,1,0,0,0,0,0,1,7,0,0,360,1320,대성광업주식회사,원통4차선으로오다가인제지나서원통이정표쪽으로들어와서다리건너서원통초등학교앞에위치,033-461-4520,,강원도 인제군 북면 원통1리 728,,2,1422,1224,0,0,2020-07-07 00:00:00
279,2014591,1062993,0,0,0,0,0,0,0,1,1,0,0,360,1440,풍차,원통시내에서속초방향으로원통고등학교지나500m지점에위치,033-462-0231,,강원도 인제군 북면 원통리 405,,1,1399,1199,0,0,2020-07-07 00:00:00
283,2017013,1066350,0,0,1,0,0,2,146,1,40,0,0,360,1440,돌집,내설악광장 삼거리에서 미시령방향으로 1km 지점 좌측에 위치,033-462-8220,,강원도 인제군 북면 한계리 1109-1,,3,1399,1199,0,0,2020-07-06 00:00:00
284,1985578,1066851,0,0,0,0,0,2,131,1,28,0,0,420,1380,상남,상남중심가에서홍천방향으로500M지점,033-461-4356,,강원도 인제군 상남면 상남4리 205-1,,2,1379,1179,0,0,2020-07-07 00:00:00
286,2016896,1053550,0,0,0,0,0,2,131,1,590,0,0,360,1440,덕암,31국도 양구에서 원통방향 남면소재지지나 5분 좌측에 위치,033-463-0085,,강원도 인제군 인제읍 가아리 578,,2,-1,-1,-1,-1,0
287,2015142,1057496,0,0,0,0,0,2,131,1,20,0,0,360,1440,대명이백,원통에서 양구방향으로 8km 지점 좌측 대명휴게소 옆에 위치,033-463-4406,,강원도 인제군 인제읍 가아리 326,,3,1398,1198,0,0,2020-07-07 00:00:00
289,2007537,1058547,0,0,0,0,0,0,0,1,5,0,0,360,1350,산성장,인제읍 시가지 내 산성장여관 맞은편에 위치,033-461-2247,,강원도 인제군 인제읍 상동리 326-1,,3,1420,1220,0,0,2020-07-07 00:00:00
291,2008158,1059347,0,0,0,0,0,0,0,1,6,0,0,300,1380,인제,인제읍소재지 인제중학교 앞에 위치,033-461-2331,,강원도 인제군 인제읍 합강리 354-12,,1,1408,1208,0,0,2020-07-07 00:00:00
292,1914324,1118441,0,0,0,0,0,0,0,0,0,0,0,360,1440,고토일,사북 연세병원에서 38번국도 태백방향 1km 좌측에 위치,033-592-0700,,강원도 정선군 고한읍 고한리 154-2,,4,1450,1250,0,0,2020-07-07 00:00:00
294,1911837,1120436,0,0,0,0,0,0,0,0,0,0,0,360,1440,강원,태백에서 싸리재터널 지나 1km 지점에 위치,033-591-2477,,강원도 정선군 고한읍 고한리 54-1,,1,1430,1230,0,0,2020-07-07 00:00:00
295,1917543,1113433,0,0,0,0,1,2,138,1,410,0,0,360,1440,증산,남면에서사북방향으로6km지점,335911110,,강원도 정선군 남면 무릉리 416-5,,1,1450,1250,0,1850,2020-07-07 00:00:00
296,1919452,1110062,0,0,0,0,0,0,0,0,0,0,0,420,1380,남면,문곡역에서 300m 지점 문곡삼거리에서 사북방향으로 위치,033-591-5189,,강원도 정선군 남면 문곡리 42,,1,1450,1250,0,0,2020-07-07 00:00:00
297,1928200,1112205,0,0,0,0,0,0,0,0,0,0,0,360,1440,석곡SK,동면에서화암동굴방면화암동굴1km못미친지점에위치,033 5625104,,강원도 정선군 화암면 석곡리 269-3,,1,1360,1190,0,0,2020-07-07 00:00:00
298,1928159,1114035,0,0,0,0,0,0,0,0,0,0,0,360,1440,그림바위,화암동굴입구에서 동면쪽으로 300m 지점에 위치,033-562-6676,,강원도 정선군 화암면 화암리 449,,1,1360,1190,0,0,2020-07-07 00:00:00
299,1942411,1107329,0,0,0,0,0,2,142,1,20,0,0,360,1440,여량농협,정선에서강릉방향으로가는길,033-562-4008,,강원도 정선군 여량면 여량리 690-10,,18,1310,1130,0,0,2020-07-07 00:00:00
300,1842465,929227,0,0,0,0,0,2,159,1,155,0,0,360,1440,부광,,033-562-5961,,강원도 정선군 북평면 나전리 361,,4,-1,-1,-1,-1,0
301,1939787,1103110,0,0,0,0,0,2,142,1,30,0,0,360,1440,나전,42번 국도 정선에서 강릉방면 11km 지점에 위치,033-562-0898,,강원도 정선군 북평면 북평리 521-12,,1,1360,1160,0,0,2020-07-06 00:00:00
302,1941762,1098993,0,0,0,0,0,2,159,1,160,0,0,360,1440,숙암,33번 지방도 정선읍에서 진부면방향 백석폭포지나 2분거리 우측에 위치,033-563-5185,,강원도 정선군 북평면 숙암리 607,,2,1430,1230,0,0,2020-07-06 00:00:00
303,1915043,1117411,0,0,0,0,0,0,0,0,0,0,0,360,1440,사북,사북시내연세병원밑,033-592-2803,,강원도 정선군 사북읍 사북7리 317-131,,1,1450,1250,0,0,2020-07-07 00:00:00
304,1919688,1103946,0,0,0,0,0,2,138,1,405,0,0,360,1440,마차재,신동에서 고한방향으로 4km 지점 마차재고개 정상에 위치,033-378-8333,,강원도 정선군 신동읍 가사리 192-1,,3,1439,1239,0,1650,2020-07-07 00:00:00
305,1911893,1100578,0,0,0,0,0,0,0,0,0,0,0,360,1440,신동,영월에서 카지노방향 석공저탄장 앞 천포리 마을회관 앞에 위치,033-378-6398,,강원도 정선군 신동읍 천포리 361-1,,1,1440,1240,0,0,2020-07-07 00:00:00
306,1933916,1120986,0,0,0,0,0,2,135,1,45,0,0,420,1260,삼거리,임계사거리서 태백방향으로 12km 지점에 위치,033-562-3432,,강원도 정선군 임계면 골지리 616-8,,1,1340,1150,0,0,2020-07-07 00:00:00
307,1945034,1120547,0,0,0,0,0,2,142,1,640,0,0,360,1440,동백,정선에서동해방향도로,033-563-3838,,강원도 정선군 임계면 송계리 299-1,,1,1320,1130,0,0,2020-07-07 00:00:00
308,1944759,1119377,0,0,0,0,0,2,142,1,630,0,0,360,1440,임계농업협동조합,면사무소앞,033-562-6052,,강원도 정선군 임계면 송계리  792,,18,1320,1130,0,0,2020-07-07 00:00:00
310,1948950,1126018,0,0,1,0,0,2,142,1,650,0,7,360,1440,백봉령,임계 시내에서 동해방향 42번국도 백봉령휴게소 지나 200m 정도 우측에 위치,033-562-3533,,강원도 정선군 임계면 직원리 50-3,,4,1320,1130,0,0,2020-07-07 00:00:00
311,1929899,1099173,0,0,0,0,0,2,142,1,620,0,0,390,1320,광하,42번국도 평창에서 정선방향 북평면소재지지나 7킬로미터 우측에 위치,033-562-1010,,강원도 정선군 정선읍 광하리 85-1,,2,-1,-1,-1,-1,0
312,1932041,1103238,0,0,0,0,0,2,142,1,40,0,0,360,1440,삼익,42번국도평창에서정선방향북평면소재지지나15킬로미터우측정선입구에위치,033-562-5151,,강원도 정선군 정선읍 봉양리 375-1,,2,1360,1160,0,0,2020-07-07 00:00:00
313,1931913,1101263,1,0,0,0,0,2,142,1,625,0,0,360,1440,관문,실업학교바로위,033-563-3200,,강원도 정선군 정선읍 북실리 789-11,,1,1360,1140,0,0,2020-07-07 00:00:00
314,1931013,1103576,1,0,0,0,0,0,0,0,0,0,0,360,1440,진성,정선읍소재지에서 태백북면방향 1500미터 삼거리 좌측에 위치,033-563-5151,,강원도 정선군 정선읍 애산리 581,,2,1340,1140,0,1610,2020-07-07 00:00:00
315,2014178,982370,1,0,0,0,0,2,143,1,470,0,0,360,1440,금강,43번국도 영북면에서 운천지나 신철원방향 5000미터 우측에 위치,033-452-6355,,강원도 철원군 갈말읍 강포리 395,자동세차,2,1358,1158,0,0,2020-07-07 00:00:00
316,1934728,1103851,1,0,0,0,0,2,143,1,30,0,0,360,1440,통일,신철원에서 우내리방향으로 1km 지점 군탄공원 앞에 위치,033-452-7130,,강원도 철원군 갈말읍 군탄리 500-1,,4,-1,-1,-1,-1,0
319,2025489,986624,0,0,0,0,0,0,0,0,0,0,0,360,1440,태봉,43번국도 김화에서 신철원방향 김화농공단지지나 5000미터 우측에 위치,033-458-6009,,강원도 철원군 갈말읍 지경리 290-1,,2,1390,1190,0,0,2020-07-06 00:00:00
320,2016380,983115,1,0,0,0,0,0,0,0,0,0,0,420,1380,신철원,신철원 시내 갈말읍사무소 맞은편에 위치,033-452-5660,,강원도 철원군 갈말읍 지포리 38-4,net/자동세차,1,1365,1165,0,0,2020-07-06 00:00:00
322,2027688,992948,1,0,0,0,0,2,143,1,480,0,0,420,1290,청정,김화읍사무소옆,033-458-6620,,강원도 철원군 김화읍 학사리 213,셀프세차,1,-1,-1,-1,-1,0
324,2022701,975484,0,0,0,0,0,2,187,1,30,0,0,360,1440,철원,동송시내에서 서울방향으로 동송파출소 옆에 위치,033-455-2727,,강원도 철원군 동송읍 이평리 710-3,,1,1349,1149,0,0,2020-07-07 00:00:00
325,2023400,975773,1,0,0,0,0,0,0,0,0,0,0,360,1440,동송,철원 동송우체국에서 오동교방향으로 20m 지점에 위치,033-455-2133,,강원도 철원군 동송읍 이평리 648-6,블루큐무료세차서비스,3,1390,1190,0,0,2020-07-07 00:00:00
326,2021361,976203,0,0,0,0,0,2,187,1,80,0,0,360,1440,형제,운천에서 동송방향으로 20km 지점에 위치,033-455-3321,,강원도 철원군 동송읍 이평리 240-1,,3,1408,1268,0,0,2020-07-07 00:00:00
327,2022971,978560,0,0,0,0,0,0,0,0,0,0,0,360,1440,장흥,고속정에서동송방향으로직탕입구에위치,033-455-0771,,강원도 철원군 동송읍 장흥리 670-11,,1,1370,1170,0,0,2020-07-07 00:00:00
328,2021386,980341,0,0,0,0,0,0,0,0,0,0,0,360,1440,고석정,고석정관광지에서 동송읍방향 800미터 우측에 위치,033-455-7227,,강원도 철원군 동송읍 장흥리 63-13,,2,1370,1170,0,0,2020-07-07 00:00:00
331,2027777,995603,0,0,0,0,0,2,156,1,70,0,0,360,1440,와수,신원아파트지나서,033-458-5151,,강원도 철원군 서면 와수5리 795-5,,2,1379,1189,0,0,2020-07-07 00:00:00
